Time,still,wave,nearDrops,smallDrops,drops,useless,foam
46.113 sec,0,0,0,0,0,0,1
46.121 sec,0,0,0,0,0,0,1
46.129 sec,0,0,0,0,0,0,1
46.138 sec,0,0,0,0,0,0,1
46.146 sec,0,0,0,0,0,0,1
46.154 sec,0,0,0,0,0,0,1
46.163 sec,0,0,0,0,0,0,1
46.171 sec,0,0,0,0,0,0,1
46.179 sec,0,0,0,0,0,0,1
46.188 sec,0,0,0,0,0,0,1
46.196 sec,0,0,0,0,0,0,1
46.204 sec,0,0,0,0,0,0,1
46.213 sec,0,0,0,0,0,0,1
46.221 sec,0,0,0,0,0,0,1
46.23 sec,0,0,0,0,0,0,1
46.238 sec,0,0,0,0,0,0,1
46.246 sec,0,0,0,0,0,0,1
46.255 sec,0,0,0,0,0,0,1
46.263 sec,0,0,0,0,0,0,1
46.271 sec,0,0,0,0,0,0,1
46.28 sec,0,0,0,0,0,0,1
46.288 sec,0,0,0,0,0,0,1
46.296 sec,0,0,0,0,0,0,1
46.305 sec,0,0,0,0,0,0,1
46.313 sec,0,0,0,0,0,0,1
46.321 sec,0,0,0,0,0,0,1
46.33 sec,0,0,0,0,0,0,1
46.338 sec,0,0,0,0,0,0,1
46.346 sec,0,0,0,0,0,0,1
46.355 sec,0,0,0,0,0,0,1
46.363 sec,0,0,0,0,0,0,1
46.371 sec,0,0,0,0,0,0,1
46.38 sec,0,0,0,0,0,0,1
46.388 sec,0,0,0,0,0,0,1
46.396 sec,0,0,0,0,0,0,1
46.405 sec,0,0,0,0,0,0,1
46.413 sec,0,0,0,0,0,0,1
46.421 sec,0,0,0,0,0,0,1
46.43 sec,0,0,0,0,0,0,1
46.438 sec,0,0,0,0,0,0,1
46.446 sec,0,0,0,0,0,0,1
46.455 sec,0,0,0,0,0,0,1
46.463 sec,0,0,0,0,0,0,1
46.471 sec,0,0,0,0,0,0,1
46.48 sec,0,0,0,0,0,0,1
46.488 sec,0,0,0,0,0,0,1
46.496 sec,0,0,0,0,0,0,1
46.505 sec,0,0,0,0,0,0,1
46.513 sec,0,0,0,0,0,0,1
46.521 sec,0,0,0,0,0,0,1
46.53 sec,0,0,0,0,0,0,1
46.538 sec,0,0,0,0,0,0,1
46.547 sec,0,0,0,0,0,0,1
46.555 sec,0,0,0,0,0,0,1
46.563 sec,0,0,0,0,0,0,1
46.572 sec,0,0,0,0,0,0,1
46.58 sec,0,0,0,0,0,0,1
46.588 sec,0,0,0,0,0,0,1
46.597 sec,0,0,0,0,0,0,1
46.605 sec,0,0,0,0,0,0,1
46.613 sec,0,0,0,0,0,0,1
46.622 sec,0,0,0,0,0,0,1
46.63 sec,0,0,0,0,0,0,1
46.638 sec,0,0,0,0,0,0,1
46.647 sec,0,0,0,0,0,0,1
46.655 sec,0,0,0,0,0,0,1
46.663 sec,0,0,0,0,0,0,1
46.672 sec,0,0,0,0,0,0,1
46.68 sec,0,0,0,0,0,0,1
46.688 sec,0,0,0,0,0,0,1
46.697 sec,0,0,0,0,0,0,1
46.705 sec,0,0,0,0,0,0,1
46.713 sec,0,0,0,0,0,0,1
46.722 sec,0,0,0,0,0,0,1
46.73 sec,0,0,0,0,0,0,1
46.738 sec,0,0,0,0,0,0,1
46.747 sec,0,0,0,0,0,0,1
46.755 sec,0,0,0,0,0,0,1
46.763 sec,0,0,0,0,0,0,1
46.772 sec,0,0,0,0,0,0,1
46.78 sec,0,0,0,0,0,0,1
46.788 sec,0,0,0,0,0,0,1
46.797 sec,0,0,0,0,0,0,1
46.805 sec,0,0,0,0,0,0,1
46.813 sec,0,0,0,0,0,0,1
46.822 sec,0,0,0,0,0,0,1
46.83 sec,0,0,0,0,0,0,1
46.838 sec,0,0,0,0,0,0,1
46.847 sec,0,0,0,0,0,0,1
46.855 sec,0,0,0,0,0,0,1
46.863 sec,0,0,0,0,0,0,1
46.872 sec,0,0,0,0,0,0,1
46.88 sec,0,0,0,0,0,0,1
46.889 sec,0,0,0,0,0,0,1
46.897 sec,0,0,0,0,0,0,1
46.905 sec,0,0,0,0,0,0,1
46.914 sec,0,0,0,0,0,0,1
46.922 sec,0,0,0,0,0,0,1
46.93 sec,0,0,0,0,0,0,1
46.939 sec,0,0,0,0,0,0,1
46.947 sec,0,0,0,0,0,0,1
46.955 sec,0,0,0,0,0,0,1
46.964 sec,0,0,0,0,0,0,1
46.972 sec,0,0,0,0,0,0,1
46.98 sec,0,0,0,0,0,0,1
46.989 sec,0,0,0,0,0,0,1
46.997 sec,0,0,0,0,0,0,1
47.005 sec,0,0,0,0,0,0,1
47.014 sec,0,0,0,0,0,0,1
47.022 sec,0,0,0,0,0,0,1
47.03 sec,0,0,0,0,0,0,1
47.039 sec,0,0,0,0,0,0,1
47.047 sec,0,0,0,0,0,0,1
47.055 sec,0,0,0,0,0,0,1
47.064 sec,0,0,0,0,0,0,1
47.072 sec,0,0,0,0,0,0,1
47.08 sec,0,0,0,0,0,0,1
47.089 sec,0,0,0,0,0,0,1
47.097 sec,0,0,0,0,0,0,1
47.105 sec,0,0,0,0,0,0,1
47.114 sec,0,0,0,0,0,0,1
47.122 sec,0,0,0,0,0,0,1
47.13 sec,0,0,0,0,0,0,1
47.139 sec,0,0,0,0,0,0,1
47.147 sec,0,0,0,0,0,0,1
47.155 sec,0,0,0,0,0,0,1
47.164 sec,0,0,0,0,0,0,1
47.172 sec,0,0,0,0,0,0,1
47.18 sec,0,0,0,0,0,0,1
47.189 sec,0,0,0,0,0,0,1
47.197 sec,0,0,0,0,0,0,1
47.205 sec,0,0,0,0,0,0,1
47.214 sec,0,0,0,0,0,0,1
47.222 sec,0,0,0,0,0,0,1
47.231 sec,0,0,0,0,0,0,1
47.239 sec,0,0,0,0,0,0,1
47.247 sec,0,0,0,0,0,0,1
47.256 sec,0,0,0,0,0,0,1
47.264 sec,0,0,0,0,0,0,1
47.272 sec,0,0,0,0,0,0,1
47.281 sec,0,0,0,0,0,0,1
47.289 sec,0,0,0,0,0,0,1
47.297 sec,0,0,0,0,0,0,1
47.306 sec,0,0,0,0,0,0,1
47.314 sec,0,0,0,0,0,0,1
47.322 sec,0,0,0,0,0,0,1
47.331 sec,0,0,0,0,0,0,1
47.339 sec,0,0,0,0,0,0,1
47.347 sec,0,0,0,0,0,0,1
47.356 sec,0,0,0,0,0,0,1
47.364 sec,0,0,0,0,0,0,1
47.372 sec,0,0,0,0,0,0,1
47.381 sec,0,0,0,0,0,0,1
47.389 sec,0,0,0,0,0,0,1
47.397 sec,0,0,0,0,0,0,1
47.406 sec,0,0,0,0,0,0,1
47.414 sec,0,0,0,0,0,0,1
47.422 sec,0,0,0,0,0,0,1
47.431 sec,0,0,0,0,0,0,1
47.439 sec,0,0,0,0,0,0,1
47.447 sec,0,0,0,0,0,0,1
47.456 sec,0,0,0,0,0,0,1
47.464 sec,0,0,0,0,0,0,1
47.472 sec,0,0,0,0,0,0,1
47.481 sec,0,0,0,0,0,0,1
47.489 sec,0,0,0,0,0,0,1
47.497 sec,0,0,0,0,0,0,1
47.506 sec,0,0,0,0,0,0,1
47.514 sec,0,0,0,0,0,0,1
47.522 sec,0,0,0,0,0,0,1
47.531 sec,0,0,0,0,0,0,1
47.539 sec,0,0,0,0,0,0,1
47.548 sec,0,0,0,0,0,0,1
47.556 sec,0,0,0,0,0,0,1
47.564 sec,0,0,0,0,0,0,1
47.573 sec,0,0,0,0,0,0,1
47.581 sec,0,0,0,0,0,0,1
47.589 sec,0,0,0,0,0,0,1
47.598 sec,0,0,0,0,0,0,1
47.606 sec,0,0,0,0,0,0,1
47.614 sec,0,0,0,0,0,0,1
47.623 sec,0,0,0,0,0,0,1
47.631 sec,0,0,0,0,0,0,1
47.639 sec,0,0,0,0,0,0,1
47.648 sec,0,0,0,0,0,0,1
47.656 sec,0,0,0,0,0,0,1
47.664 sec,0,0,0,0,0,0,1
47.673 sec,0,0,0,0,0,0,1
47.681 sec,0,0,0,0,0,0,1
47.689 sec,0,0,0,0,0,0,1
47.698 sec,0,0,0,0,0,0,1
47.706 sec,0,0,0,0,0,0,1
47.714 sec,0,0,0,0,0,0,1
47.723 sec,0,0,0,0,0,0,1
47.731 sec,0,0,0,0,0,0,1
47.739 sec,0,0,0,0,0,0,1
47.748 sec,0,0,0,0,0,0,1
47.756 sec,0,0,0,0,0,0,1
47.764 sec,0,0,0,0,0,0,1
47.773 sec,0,0,0,0,0,0,1
47.781 sec,0,0,0,0,0,0,1
47.789 sec,0,0,0,0,0,0,1
47.798 sec,0,0,0,0,0,0,1
47.806 sec,0,0,0,0,0,0,1
47.814 sec,0,0,0,0,0,0,1
47.823 sec,0,0,0,0,0,0,1
47.831 sec,0,0,0,0,0,0,1
47.839 sec,0,0,0,0,0,0,1
47.848 sec,0,0,0,0,0,0,1
47.856 sec,0,0,0,0,0,0,1
47.864 sec,0,0,0,0,0,0,1
47.873 sec,0,0,0,0,0,0,1
47.881 sec,0,0,0,0,0,0,1
47.89 sec,0,0,0,0,0,0,1
47.898 sec,0,0,0,0,0,0,1
47.906 sec,0,0,0,0,0,0,1
47.915 sec,0,0,0,0,0,0,1
47.923 sec,0,0,0,0,0,0,1
47.931 sec,0,0,0,0,0,0,1
47.94 sec,0,0,0,0,0,0,1
47.948 sec,0,0,0,0,0,0,1
47.956 sec,0,0,0,0,0,0,1
47.965 sec,0,0,0,0,0,0,1
47.973 sec,0,0,0,0,0,0,1
47.981 sec,0,0,0,0,0,0,1
47.99 sec,0,0,0,0,0,0,1
47.998 sec,0,0,0,0,0,0,1
48.006 sec,0,0,0,0,0,0,1
48.015 sec,0,0,0,0,0,0,1
48.023 sec,0,0,0,0,0,0,1
48.031 sec,0,0,0,0,0,0,1
48.04 sec,0,0,0,0,0,0,1
48.048 sec,0,0,0,0,0,0,1
48.056 sec,0,0,0,0,0,0,1
48.065 sec,0,0,0,0,0,0,1
48.073 sec,0,0,0,0,0,0,1
48.081 sec,0,0,0,0,0,0,1
48.09 sec,0,0,0,0,0,0,1
48.098 sec,0,0,0,0,0,0,1
48.106 sec,0,0,0,0,0,0,1
48.115 sec,0,0,0,0,0,0,1
48.123 sec,0,0,0,0,0,0,1
48.131 sec,0,0,0,0,0,0,1
48.14 sec,0,0,0,0,0,0,1
48.148 sec,0,0,0,0,0,0,1
48.156 sec,0,0,0,0,0,0,1
48.165 sec,0,0,0,0,0,0,1
48.173 sec,0,0,0,0,0,0,1
48.181 sec,0,0,0,0,0,0,1
48.19 sec,0,0,0,0,0,0,1
48.198 sec,0,0,0,0,0,0,1
48.206 sec,0,0,0,0,0,0,1
48.215 sec,0,0,0,0,0,0,1
48.223 sec,0,0,0,0,0,0,1
48.232 sec,0,0,0,0,0,0,1
48.24 sec,0,0,0,0,0,0,1
48.248 sec,0,0,0,0,0,0,1
48.257 sec,0,0,0,0,0,0,1
48.265 sec,0,0,0,0,0,0,1
48.273 sec,0,0,0,0,0,0,1
48.282 sec,0,0,0,0,0,0,1
48.29 sec,0,0,0,0,0,0,1
48.298 sec,0,0,0,0,0,0,1
48.307 sec,0,0,0,0,0,0,1
48.315 sec,0,0,0,0,0,0,1
48.323 sec,0,0,0,0,0,0,1
48.332 sec,0,0,0,0,0,0,1
48.34 sec,0,0,0,0,0,0,1
48.348 sec,0,0,0,0,0,0,1
48.357 sec,0,0,0,0,0,0,1
48.365 sec,0,0,0,0,0,0,1
48.373 sec,0,0,0,0,0,0,1
48.382 sec,0,0,0,0,0,0,1
48.39 sec,0,0,0,0,0,0,1
48.398 sec,0,0,0,0,0,0,1
48.407 sec,0,0,0,0,0,0,1
48.415 sec,0,0,0,0,0,0,1
48.423 sec,0,0,0,0,0,0,1
48.432 sec,0,0,0,0,0,0,1
48.44 sec,0,0,0,0,0,0,1
48.448 sec,0,0,0,0,0,0,1
48.457 sec,0,0,0,0,0,0,1
48.465 sec,0,0,0,0,0,0,1
48.473 sec,0,0,0,0,0,0,1
48.482 sec,0,0,0,0,0,0,1
48.49 sec,0,0,0,0,0,0,1
48.498 sec,0,0,0,0,0,0,1
48.507 sec,0,0,0,0,0,0,1
48.515 sec,0,0,0,0,0,0,1
48.523 sec,0,0,0,0,0,0,1
48.532 sec,0,0,0,0,0,0,1
48.54 sec,0,0,0,0,0,0,1
48.549 sec,0,0,0,0,0,0,1
48.557 sec,0,0,0,0,0,0,1
48.565 sec,0,0,0,0,0,0,1
48.574 sec,0,0,0,0,0,0,1
48.582 sec,0,0,0,0,0,0,1
48.59 sec,0,0,0,0,0,0,1
48.599 sec,0,0,0,0,0,0,1
48.607 sec,0,0,0,0,0,0,1
48.615 sec,0,0,0,0,0,0,1
48.624 sec,0,0,0,0,0,0,1
48.632 sec,0,0,0,0,0,0,1
48.64 sec,0,0,0,0,0,0,1
48.649 sec,0,0,0,0,0,0,1
48.657 sec,0,0,0,0,0,0,1
48.665 sec,0,0,0,0,0,0,1
48.674 sec,0,0,0,0,0,0,1
48.682 sec,0,0,0,0,0,0,1
48.69 sec,0,0,0,0,0,0,1
48.699 sec,0,0,0,0,0,0,1
48.707 sec,0,0,0,0,0,0,1
48.715 sec,0,0,0,0,0,0,1
48.724 sec,0,0,0,0,0,0,1
48.732 sec,0,0,0,0,0,0,1
48.74 sec,0,0,0,0,0,0,1
48.749 sec,0,0,0,0,0,0,1
48.757 sec,0,0,0,0,0,0,1
48.765 sec,0,0,0,0,0,0,1
48.774 sec,0,0,0,0,0,0,1
48.782 sec,0,0,0,0,0,0,1
48.79 sec,0,0,0,0,0,0,1
48.799 sec,0,0,0,0,0,0,1
48.807 sec,0,0,0,0,0,0,1
48.815 sec,0,0,0,0,0,0,1
48.824 sec,0,0,0,0,0,0,1
48.832 sec,0,0,0,0,0,0,1
48.84 sec,0,0,0,0,0,0,1
48.849 sec,0,0,0,0,0,0,1
48.857 sec,0,0,0,0,0,0,1
48.865 sec,0,0,0,0,0,0,1
48.874 sec,0,0,0,0,0,0,1
48.882 sec,0,0,0,0,0,0,1
48.891 sec,0,0,0,0,0,0,1
48.899 sec,0,0,0,0,0,0,1
48.907 sec,0,0,0,0,0,0,1
48.916 sec,0,0,0,0,0,0,1
48.924 sec,0,0,0,0,0,0,1
48.932 sec,0,0,0,0,0,0,1
48.941 sec,0,0,0,0,0,0,1
48.949 sec,0,0,0,0,0,0,1
48.957 sec,0,0,0,0,0,0,1
48.966 sec,0,0,0,0,0,0,1
48.974 sec,0,0,0,0,0,0,1
48.982 sec,0,0,0,0,0,0,1
48.991 sec,0,0,0,0,0,0,1
48.999 sec,0,0,0,0,0,0,1
49.007 sec,0,0,0,0,0,0,1
49.016 sec,0,0,0,0,0,0,1
49.024 sec,0,0,0,0,0,0,1
49.032 sec,0,0,0,0,0,0,1
49.041 sec,0,0,0,0,0,0,1
49.049 sec,0,0,0,0,0,0,1
49.057 sec,0,0,0,0,0,0,1
49.066 sec,0,0,0,0,0,0,1
49.074 sec,0,0,0,0,0,0,1
49.082 sec,0,0,0,0,0,0,1
49.091 sec,0,0,0,0,0,0,1
49.099 sec,0,0,0,0,0,0,1
49.107 sec,0,0,0,0,0,0,1
49.116 sec,0,0,0,0,0,0,1
49.124 sec,0,0,0,0,0,0,1
49.132 sec,0,0,0,0,0,0,1
49.141 sec,0,0,0,0,0,0,1
49.149 sec,0,0,0,0,0,0,1
49.157 sec,0,0,0,0,0,0,1
49.166 sec,0,0,0,0,0,0,1
49.174 sec,0,0,0,0,0,0,1
49.182 sec,0,0,0,0,0,0,1
49.191 sec,0,0,0,0,0,0,1
49.199 sec,0,0,0,0,0,0,1
49.207 sec,0,0,0,0,0,0,1
49.216 sec,0,0,0,0,0,0,1
49.224 sec,0,0,0,0,0,0,1
49.233 sec,0,0,0,0,0,0,1
49.241 sec,0,0,0,0,0,0,1
49.249 sec,0,0,0,0,0,0,1
49.258 sec,0,0,0,0,0,0,1
49.266 sec,0,0,0,0,0,0,1
49.274 sec,0,0,0,0,0,0,1
49.283 sec,0,0,0,0,0,0,1
49.291 sec,0,0,0,0,0,0,1
49.299 sec,0,0,0,0,0,0,1
49.308 sec,0,0,0,0,0,0,1
49.316 sec,0,0,0,0,0,0,1
49.324 sec,0,0,0,0,0,0,1
49.333 sec,0,0,0,0,0,0,1
49.341 sec,0,0,0,0,0,0,1
49.349 sec,0,0,0,0,0,0,1
49.358 sec,0,0,0,0,0,0,1
49.366 sec,0,0,0,0,0,0,1
49.374 sec,0,0,0,0,0,0,1
49.383 sec,0,0,0,0,0,0,1
49.391 sec,0,0,0,0,0,0,1
49.399 sec,0,0,0,0,0,0,1
49.408 sec,0,0,0,0,0,0,1
49.416 sec,0,0,0,0,0,0,1
49.424 sec,0,0,0,0,0,0,1
49.433 sec,0,0,0,0,0,0,1
49.441 sec,0,0,0,0,0,0,1
49.449 sec,0,0,0,0,0,0,1
49.458 sec,0,0,0,0,0,0,1
49.466 sec,0,0,0,0,0,0,1
49.474 sec,0,0,0,0,0,0,1
49.483 sec,0,0,0,0,0,0,1
49.491 sec,0,0,0,0,0,0,1
49.499 sec,0,0,0,0,0,0,1
49.508 sec,0,0,0,0,0,0,1
49.516 sec,0,0,0,0,0,0,1
49.524 sec,0,0,0,0,0,0,1
49.533 sec,0,0,0,0,0,0,1
49.541 sec,0,0,0,0,0,0,1
49.55 sec,0,0,0,0,0,0,1
49.558 sec,0,0,0,0,0,0,1
49.566 sec,0,0,0,0,0,0,1
49.575 sec,0,0,0,0,0,0,1
49.583 sec,0,0,0,0,0,0,1
49.591 sec,0,0,0,0,0,0,1
49.6 sec,0,0,0,0,0,0,1
49.608 sec,0,0,0,0,0,0,1
49.616 sec,0,0,0,0,0,0,1
49.625 sec,0,0,0,0,0,0,1
49.633 sec,0,0,0,0,0,0,1
49.641 sec,0,0,0,0,0,0,1
49.65 sec,0,0,0,0,0,0,1
49.658 sec,0,0,0,0,0,0,1
49.666 sec,0,0,0,0,0,0,1
49.675 sec,0,0,0,0,0,0,1
49.683 sec,0,0,0,0,0,0,1
49.691 sec,0,0,0,0,0,0,1
49.7 sec,0,0,0,0,0,0,1
49.708 sec,0,0,0,0,0,0,1
49.716 sec,0,0,0,0,0,0,1
49.725 sec,0,0,0,0,0,0,1
49.733 sec,0,0,0,0,0,0,1
49.741 sec,0,0,0,0,0,0,1
49.75 sec,0,0,0,0,0,0,1
49.758 sec,0,0,0,0,0,0,1
49.766 sec,0,0,0,0,0,0,1
49.775 sec,0,0,0,0,0,0,1
49.783 sec,0,0,0,0,0,0,1
49.791 sec,0,0,0,0,0,0,1
49.8 sec,0,0,0,0,0,0,1
49.808 sec,0,0,0,0,0,0,1
49.816 sec,0,0,0,0,0,0,1
49.825 sec,0,0,0,0,0,0,1
49.833 sec,0,0,0,0,0,0,1
49.841 sec,0,0,0,0,0,0,1
49.85 sec,0,0,0,0,0,0,1
49.858 sec,0,0,0,0,0,0,1
49.866 sec,0,0,0,0,0,0,1
49.875 sec,0,0,0,0,0,0,1
49.883 sec,0,0,0,0,0,0,1
49.892 sec,0,0,0,0,0,0,1
49.9 sec,0,0,0,0,0,0,1
49.908 sec,0,0,0,0,0,0,1
49.917 sec,0,0,0,0,0,0,1
49.925 sec,0,0,0,0,0,0,1
49.933 sec,0,0,0,0,0,0,1
49.942 sec,0,0,0,0,0,0,1
49.95 sec,0,0,0,0,0,0,1
49.958 sec,0,0,0,0,0,0,1
49.967 sec,0,0,0,0,0,0,1
49.975 sec,0,0,0,0,0,0,1
49.983 sec,0,0,0,0,0,0,1
49.992 sec,0,0,0,0,0,0,1
50 sec,0,0,0,0,0,0,1
50.008 sec,0,0,0,0,0,0,1
50.017 sec,0,0,0,0,0,0,1
50.025 sec,0,0,0,0,0,0,1
50.033 sec,0,0,0,0,0,0,1
50.042 sec,0,0,0,0,0,0,1
50.05 sec,0,0,0,0,0,0,1
50.058 sec,0,0,0,0,0,0,1
50.067 sec,0,0,0,0,0,0,1
50.075 sec,0,0,0,0,0,0,1
50.083 sec,0,0,0,0,0,0,1
50.092 sec,0,0,0,0,0,0,1
50.1 sec,0,0,0,0,0,0,1
50.108 sec,0,0,0,0,0,0,1
50.117 sec,0,0,0,0,0,0,1
50.125 sec,0,0,0,0,0,0,1
50.133 sec,0,0,0,0,0,0,1
50.142 sec,0,0,0,0,0,0,1
50.15 sec,0,0,0,0,0,0,1
50.158 sec,0,0,0,0,0,0,1
50.167 sec,0,0,0,0,0,0,1
50.175 sec,0,0,0,0,0,0,1
50.183 sec,0,0,0,0,0,0,1
50.192 sec,0,0,0,0,0,0,1
50.2 sec,0,0,0,0,0,0,1
50.208 sec,0,0,0,0,0,0,1
50.217 sec,0,0,0,0,0,0,1
50.225 sec,0,0,0,0,0,0,1
50.234 sec,0,0,0,0,0,0,1
50.242 sec,0,0,0,0,0,0,1
50.25 sec,0,0,0,0,0,0,1
50.259 sec,0,0,0,0,0,0,1
50.267 sec,0,0,0,0,0,0,1
50.275 sec,0,0,0,0,0,0,1
50.284 sec,0,0,0,0,0,0,1
50.292 sec,0,0,0,0,0,0,1
50.3 sec,0,0,0,0,0,0,1
50.309 sec,0,0,0,0,0,0,1
50.317 sec,0,0,0,0,0,0,1
50.325 sec,0,0,0,0,0,0,1
50.334 sec,0,0,0,0,0,0,1
50.342 sec,0,0,0,0,0,0,1
50.35 sec,0,0,0,0,0,0,1
50.359 sec,0,0,0,0,0,0,1
50.367 sec,0,0,0,0,0,0,1
50.375 sec,0,0,0,0,0,0,1
50.384 sec,0,0,0,0,0,0,1
50.392 sec,0,0,0,0,0,0,1
50.4 sec,0,0,0,0,0,0,1
50.409 sec,0,0,0,0,0,0,1
50.417 sec,0,0,0,0,0,0,1
50.425 sec,0,0,0,0,0,0,1
50.434 sec,0,0,0,0,0,0,1
50.442 sec,0,0,0,0,0,0,1
50.45 sec,0,0,0,0,0,0,1
50.459 sec,0,0,0,0,0,0,1
50.467 sec,0,0,0,0,0,0,1
50.475 sec,0,0,0,0,0,0,1
50.484 sec,0,0,0,0,0,0,1
50.492 sec,0,0,0,0,0,0,1
50.5 sec,0,0,0,0,0,0,1
50.509 sec,0,0,0,0,0,0,1
50.517 sec,0,0,0,0,0,0,1
50.525 sec,0,0,0,0,0,0,1
50.534 sec,0,0,0,0,0,0,1
50.542 sec,0,0,0,0,0,0,1
50.551 sec,0,0,0,0,0,0,1
50.559 sec,0,0,0,0,0,0,1
50.567 sec,0,0,0,0,0,0,1
50.576 sec,0,0,0,0,0,0,1
50.584 sec,0,0,0,0,0,0,1
50.592 sec,0,0,0,0,0,0,1
50.601 sec,0,0,0,0,0,0,1
50.609 sec,0,0,0,0,0,0,1
50.617 sec,0,0,0,0,0,0,1
50.626 sec,0,0,0,0,0,0,1
50.634 sec,0,0,0,0,0,0,1
50.642 sec,0,0,0,0,0,0,1
50.651 sec,0,0,0,0,0,0,1
50.659 sec,0,0,0,0,0,0,1
50.667 sec,0,0,0,0,0,0,1
50.676 sec,0,0,0,0,0,0,1
50.684 sec,0,0,0,0,0,0,1
50.692 sec,0,0,0,0,0,0,1
50.701 sec,0,0,0,0,0,0,1
50.709 sec,0,0,0,0,0,0,1
50.717 sec,0,0,0,0,0,0,1
50.726 sec,0,0,0,0,0,0,1
50.734 sec,0,0,0,0,0,0,1
50.742 sec,0,0,0,0,0,0,1
50.751 sec,0,0,0,0,0,0,1
50.759 sec,0,0,0,0,0,0,1
50.767 sec,0,0,0,0,0,0,1
50.776 sec,0,0,0,0,0,0,1
50.784 sec,0,0,0,0,0,0,1
50.792 sec,0,0,0,0,0,0,1
50.801 sec,0,0,0,0,0,0,1
50.809 sec,0,0,0,0,0,0,1
50.817 sec,0,0,0,0,0,0,1
50.826 sec,0,0,0,0,0,0,1
50.834 sec,0,0,0,0,0,0,1
50.842 sec,0,0,0,0,0,0,1
50.851 sec,0,0,0,0,0,0,1
50.859 sec,0,0,0,0,0,0,1
50.867 sec,0,0,0,0,0,0,1
50.876 sec,0,0,0,0,0,0,1
50.884 sec,0,0,0,0,0,0,1
50.893 sec,0,0,0,0,0,0,1
50.901 sec,0,0,0,0,0,0,1
50.909 sec,0,0,0,0,0,0,1
50.918 sec,0,0,0,0,0,0,1
50.926 sec,0,0,0,0,0,0,1
50.934 sec,0,0,0,0,0,0,1
50.943 sec,0,0,0,0,0,0,1
50.951 sec,0,0,0,0,0,0,1
50.959 sec,0,0,0,0,0,0,1
50.968 sec,0,0,0,0,0,0,1
50.976 sec,0,0,0,0,0,0,1
50.984 sec,0,0,0,0,0,0,1
50.993 sec,0,0,0,0,0,0,1
51.001 sec,0,0,0,0,0,0,1
51.009 sec,0,0,0,0,0,0,1
51.018 sec,0,0,0,0,0,0,1
51.026 sec,0,0,0,0,0,0,1
51.034 sec,0,0,0,0,0,0,1
51.043 sec,0,0,0,0,0,0,1
51.051 sec,0,0,0,0,0,0,1
51.059 sec,0,0,0,0,0,0,1
51.068 sec,0,0,0,0,0,0,1
51.076 sec,0,0,0,0,0,0,1
51.084 sec,0,0,0,0,0,0,1
51.093 sec,0,0,0,0,0,0,1
51.101 sec,0,0,0,0,0,0,1
51.109 sec,0,0,0,0,0,0,1
51.118 sec,0,0,0,0,0,0,1
51.126 sec,0,0,0,0,0,0,1
51.134 sec,0,0,0,0,0,0,1
51.143 sec,0,0,0,0,0,0,1
51.151 sec,0,0,0,0,0,0,1
51.159 sec,0,0,0,0,0,0,1
51.168 sec,0,0,0,0,0,0,1
51.176 sec,0,0,0,0,0,0,1
51.184 sec,0,0,0,0,0,0,1
51.193 sec,0,0,0,0,0,0,1
51.201 sec,0,0,0,0,0,0,1
51.209 sec,0,0,0,0,0,0,1
51.218 sec,0,0,0,0,0,0,1
51.226 sec,0,0,0,0,0,0,1
51.235 sec,0,0,0,0,0,0,1
51.243 sec,0,0,0,0,0,0,1
51.251 sec,0,0,0,0,0,0,1
51.26 sec,0,0,0,0,0,0,1
51.268 sec,0,0,0,0,0,0,1
51.276 sec,0,0,0,0,0,0,1
51.285 sec,0,0,0,0,0,0,1
51.293 sec,0,0,0,0,0,0,1
51.301 sec,0,0,0,0,0,0,1
51.31 sec,0,0,0,0,0,0,1
51.318 sec,0,0,0,0,0,0,1
51.326 sec,0,0,0,0,0,0,1
51.335 sec,0,0,0,0,0,0,1
51.343 sec,0,0,0,0,0,0,1
51.351 sec,0,0,0,0,0,0,1
51.36 sec,0,0,0,0,0,0,1
51.368 sec,0,0,0,0,0,0,1
51.376 sec,0,0,0,0,0,0,1
51.385 sec,0,0,0,0,0,0,1
51.393 sec,0,0,0,0,0,0,1
51.401 sec,0,0,0,0,0,0,1
51.41 sec,0,0,0,0,0,0,1
51.418 sec,0,0,0,0,0,0,1
51.426 sec,0,0,0,0,0,0,1
51.435 sec,0,0,0,0,0,0,1
51.443 sec,0,0,0,0,0,0,1
51.451 sec,0,0,0,0,0,0,1
51.46 sec,0,0,0,0,0,0,1
51.468 sec,0,0,0,0,0,0,1
51.476 sec,0,0,0,0,0,0,1
51.485 sec,0,0,0,0,0,0,1
51.493 sec,0,0,0,0,0,0,1
51.501 sec,0,0,0,0,0,0,1
51.51 sec,0,0,0,0,0,0,1
51.518 sec,0,0,0,0,0,0,1
51.526 sec,0,0,0,0,0,0,1
51.535 sec,0,0,0,0,0,0,1
51.543 sec,0,0,0,0,0,0,1
51.552 sec,0,0,0,0,0,0,1
51.56 sec,0,0,0,0,0,0,1
51.568 sec,0,0,0,0,0,0,1
51.577 sec,0,0,0,0,0,0,1
51.585 sec,0,0,0,0,0,0,1
51.593 sec,0,0,0,0,0,0,1
51.602 sec,0,0,0,0,0,0,1
51.61 sec,0,0,0,0,0,0,1
51.618 sec,0,0,0,0,0,0,1
51.627 sec,0,0,0,0,0,0,1
51.635 sec,0,0,0,0,0,0,1
51.643 sec,0,0,0,0,0,0,1
51.652 sec,0,0,0,0,0,0,1
