Time,useless,still,wave,nearDrops,smallDrops,drops,foam
69.394 sec,0,0,0,0,0,0,0
69.403 sec,0,0,0,0,0,0,0
69.411 sec,0,0,0,0,0,0,0
69.419 sec,0,0,0,0,0,0,0
69.428 sec,0,0,0,0,0,0,0
69.436 sec,0,0,0,0,0,0,0
69.444 sec,0,0,0,0,0,0,0
69.453 sec,0,0,0,0,0,0,0
69.461 sec,0,0,0,0,0,0,0
69.469 sec,0,0,0,0,0,0,0
69.478 sec,0,0,0,0,0,0,0
69.486 sec,0,0,0,0,0,0,0
69.494 sec,0,0,0,0,0,0,0
69.503 sec,0,0,0,0,0,0,0
69.511 sec,0,0,0,0,0,0,0
69.519 sec,0,0,0,0,0,0,0
69.528 sec,0,0,0,0,0,0,0
69.536 sec,0,0,0,0,0,0,0
69.544 sec,0,0,0,0,0,0,0
69.553 sec,0,0,0,0,0,0,0
69.561 sec,0,0,0,0,0,0,0
69.57 sec,0,0,0,0,0,0,0
69.578 sec,0,0,0,0,0,0,0
69.586 sec,0,0,0,0,0,0,0
69.595 sec,0,0,0,0,0,0,0
69.603 sec,0,0,0,0,0,0,0
69.611 sec,0,0,0,0,0,0,0
69.62 sec,0,0,0,0,0,0,0
69.628 sec,0,0,0,0,0,0,0
69.636 sec,0,0,0,0,0,0,0
69.645 sec,0,0,0,0,0,0,0
69.653 sec,0,0,0,0,0,0,0
69.661 sec,0,0,0,0,0,0,0
69.67 sec,0,0,0,0,0,0,0
69.678 sec,0,0,0,0,0,0,0
69.686 sec,0,0,0,0,0,0,0
69.695 sec,0,0,0,0,0,0,0
69.703 sec,0,0,0,0,0,0,0
69.711 sec,0,0,0,0,0,0,0
69.72 sec,0,0,0,0,0,0,0
69.728 sec,0,0,0,0,0,0,0
69.736 sec,0,0,0,0,0,0,0
69.745 sec,0,0,0,0,0,0,0
69.753 sec,0,0,0,0,0,0,0
69.761 sec,0,0,0,0,0,0,0
69.77 sec,0,0,0,0,0,0,0
69.778 sec,0,0,0,0,0,0,0
69.786 sec,0,0,0,0,0,0,0
69.795 sec,0,0,0,0,0,0,0
69.803 sec,0,0,0,0,0,0,0
69.811 sec,0,0,0,0,0,0,0
69.82 sec,0,0,0,0,0,0,0
69.828 sec,0,0,0,0,0,0,0
69.836 sec,0,0,0,0,0,0,0
69.845 sec,0,0,0,0,0,0,0
69.853 sec,0,0,0,0,0,0,0
69.861 sec,0,0,0,0,0,0,0
69.87 sec,0,0,0,0,0,0,0
69.878 sec,0,0,0,0,0,0,0
69.886 sec,0,0,0,0,0,0,0
69.895 sec,0,0,0,0,0,0,0
69.903 sec,0,0,0,0,0,0,0
69.912 sec,0,0,0,0,0,0,0
69.92 sec,0,0,0,0,0,0,0
69.928 sec,0,0,0,0,0,0,0
69.937 sec,0,0,0,0,0,0,0
69.945 sec,0,0,0,0,0,0,0
69.953 sec,0,0,0,1,0,0,0
69.962 sec,0,0,0,0,0,0,0
69.97 sec,0,0,0,0,0,0,0
69.978 sec,0,0,0,0,0,0,0
69.987 sec,0,0,0,0,0,0,0
69.995 sec,0,0,0,0,0,0,0
70.003 sec,0,0,0,0,0,0,0
70.012 sec,0,0,0,0,0,0,0
70.02 sec,0,0,0,0,0,0,0
70.028 sec,0,0,0,0,0,0,0
70.037 sec,0,0,0,0,0,0,0
70.045 sec,0,0,0,0,0,0,0
70.053 sec,0,0,0,0,0,0,0
70.062 sec,0,0,0,0,0,0,0
70.07 sec,0,0,0,0,0,0,0
70.078 sec,0,0,0,0,0,0,0
70.087 sec,0,0,0,0,0,0,0
70.095 sec,0,0,0,0,0,0,0
70.103 sec,0,0,0,0,0,0,0
70.112 sec,0,0,0,0,0,0,0
70.12 sec,0,0,0,0,0,0,0
70.128 sec,0,0,0,0,0,0,0
70.137 sec,0,0,0,0,0,0,0
70.145 sec,0,0,0,0,0,0,0
70.153 sec,0,0,0,0,0,0,0
70.162 sec,0,0,0,0,0,0,0
70.17 sec,0,0,0,0,0,0,0
70.178 sec,0,0,0,0,0,0,0
70.187 sec,0,0,0,0,0,0,0
70.195 sec,0,0,0,0,0,0,0
70.203 sec,0,0,0,0,0,0,0
70.212 sec,0,0,0,0,0,0,0
70.22 sec,0,0,0,0,0,0,0
70.228 sec,0,0,0,0,0,0,0
70.237 sec,0,0,0,0,0,0,0
70.245 sec,0,0,0,0,0,0,0
70.254 sec,0,0,0,0,0,0,0
70.262 sec,0,0,0,0,0,0,0
70.27 sec,0,0,0,0,0,0,0
70.279 sec,0,0,0,0,0,0,0
70.287 sec,0,0,0,0,0,0,0
70.295 sec,0,0,0,0,0,0,0
70.304 sec,0,0,0,0,0,0,0
70.312 sec,0,0,0,0,0,0,0
70.32 sec,0,0,0,0,0,0,0
70.329 sec,0,0,0,0,0,0,0
70.337 sec,0,0,0,0,0,0,0
70.345 sec,0,0,0,0,0,0,0
70.354 sec,0,0,0,0,0,0,0
70.362 sec,0,0,0,0,0,0,0
70.37 sec,0,0,0,0,0,0,0
70.379 sec,0,0,0,0,0,0,0
70.387 sec,0,0,0,0,0,0,0
70.395 sec,0,0,0,0,0,0,0
70.404 sec,0,0,0,0,0,0,0
70.412 sec,0,0,0,0,0,0,0
70.42 sec,0,0,0,0,0,0,0
70.429 sec,0,0,0,0,0,0,0
70.437 sec,0,0,0,0,0,0,0
70.445 sec,0,0,0,0,0,0,0
70.454 sec,0,0,0,0,0,0,0
70.462 sec,0,0,0,0,0,0,0
70.47 sec,0,0,0,0,0,0,0
70.479 sec,0,0,0,0,0,0,0
70.487 sec,0,0,0,0,0,0,0
70.495 sec,0,0,0,0,0,0,0
70.504 sec,0,0,0,0,0,0,0
70.512 sec,0,0,0,0,0,0,0
70.52 sec,0,0,0,0,0,0,0
70.529 sec,0,0,0,0,0,0,0
70.537 sec,0,0,0,0,0,0,0
70.545 sec,0,0,0,0,0,0,0
70.554 sec,0,0,0,0,0,0,0
70.562 sec,0,0,0,0,0,0,0
70.571 sec,0,0,0,0,0,0,0
70.579 sec,0,0,0,0,0,0,0
70.587 sec,0,0,0,0,0,0,0
70.596 sec,0,0,0,0,0,0,0
70.604 sec,0,0,0,0,0,0,0
70.612 sec,0,0,0,0,0,0,0
70.621 sec,0,0,0,0,0,0,0
70.629 sec,0,0,0,0,0,0,0
70.637 sec,0,0,0,0,0,0,0
70.646 sec,0,0,0,0,0,0,0
70.654 sec,0,0,0,0,0,0,0
70.662 sec,0,0,0,0,0,0,0
70.671 sec,0,0,0,0,0,0,0
70.679 sec,0,0,0,0,0,0,0
70.687 sec,0,0,0,0,0,0,0
70.696 sec,0,0,0,0,0,0,0
70.704 sec,0,0,0,0,0,0,0
70.712 sec,0,0,0,0,0,0,0
70.721 sec,0,0,0,0,0,0,0
70.729 sec,0,0,0,0,0,0,0
70.737 sec,0,0,0,0,0,0,0
70.746 sec,0,0,0,0,0,0,0
70.754 sec,0,0,0,0,0,0,0
70.762 sec,0,0,0,0,0,0,0
70.771 sec,0,0,0,0,0,0,0
70.779 sec,0,0,0,0,0,0,0
70.787 sec,0,0,0,0,0,0,0
70.796 sec,0,0,0,0,0,0,0
70.804 sec,0,0,0,0,0,0,0
70.812 sec,0,0,0,0,0,0,0
70.821 sec,0,0,0,0,0,0,0
70.829 sec,0,0,0,0,0,0,0
70.837 sec,0,0,0,0,0,0,0
70.846 sec,0,0,0,0,0,0,0
70.854 sec,0,0,0,0,0,0,0
70.862 sec,0,0,0,0,0,0,0
70.871 sec,0,0,0,0,0,0,0
70.879 sec,0,0,0,0,0,0,0
70.887 sec,0,0,0,0,0,0,0
70.896 sec,0,0,0,0,0,0,0
70.904 sec,0,0,0,0,0,0,0
70.913 sec,0,0,0,0,0,0,0
70.921 sec,0,0,0,0,0,0,0
70.929 sec,0,0,0,0,0,0,0
70.938 sec,0,0,0,0,0,0,0
70.946 sec,0,0,0,0,0,0,0
70.954 sec,0,0,0,0,0,0,0
70.963 sec,0,0,0,0,0,0,0
70.971 sec,0,0,0,0,0,0,0
70.979 sec,0,0,0,0,0,0,0
70.988 sec,0,0,0,0,0,0,0
70.996 sec,0,0,0,0,0,0,0
71.004 sec,0,0,0,0,0,0,0
71.013 sec,0,0,0,0,0,0,0
71.021 sec,0,0,0,0,0,0,0
71.029 sec,0,0,0,0,0,0,0
71.038 sec,0,0,0,0,0,0,0
71.046 sec,0,0,0,0,0,0,0
71.054 sec,0,0,0,0,0,0,0
71.063 sec,0,0,0,0,0,0,0
71.071 sec,0,0,0,0,0,0,0
71.079 sec,0,0,0,0,0,0,0
71.088 sec,0,0,0,0,0,0,0
71.096 sec,0,0,0,0,0,0,0
71.104 sec,0,0,0,0,0,0,0
71.113 sec,0,0,0,0,0,0,0
71.121 sec,0,0,0,0,0,0,0
71.129 sec,0,0,0,0,0,0,0
71.138 sec,0,0,0,0,0,0,0
71.146 sec,0,0,0,0,0,0,0
71.154 sec,0,0,0,0,0,0,0
71.163 sec,0,0,0,0,0,0,0
71.171 sec,0,0,0,0,0,0,0
71.179 sec,0,0,0,0,0,0,0
71.188 sec,0,0,0,0,0,0,0
71.196 sec,0,0,0,0,0,0,0
71.204 sec,0,0,0,0,0,0,0
71.213 sec,0,0,0,0,0,0,0
71.221 sec,0,0,0,0,0,0,0
71.229 sec,0,0,0,0,0,0,0
71.238 sec,0,0,0,0,0,0,0
71.246 sec,0,0,0,0,0,0,0
71.255 sec,0,0,0,0,0,0,0
71.263 sec,0,0,0,0,0,0,0
71.271 sec,0,0,0,0,0,0,0
71.28 sec,0,0,0,0,0,0,0
71.288 sec,0,0,0,0,0,0,0
71.296 sec,0,0,0,0,0,0,0
71.305 sec,0,0,0,0,0,0,0
71.313 sec,0,0,0,0,0,0,0
71.321 sec,0,0,0,0,0,0,0
71.33 sec,0,0,0,0,0,0,0
71.338 sec,0,0,0,0,0,0,0
71.346 sec,0,0,0,0,0,0,0
71.355 sec,0,0,0,0,0,0,0
71.363 sec,0,0,0,0,0,0,0
71.371 sec,0,0,0,0,0,0,0
71.38 sec,0,0,0,0,0,0,0
71.388 sec,0,0,0,0,0,0,0
71.396 sec,0,0,0,0,0,0,0
71.405 sec,0,0,0,0,0,0,0
71.413 sec,0,0,0,0,0,0,0
71.421 sec,0,0,0,0,0,0,0
71.43 sec,0,0,0,0,0,0,0
71.438 sec,0,0,0,0,0,0,0
71.446 sec,0,0,0,0,0,0,0
71.455 sec,0,0,0,0,0,0,0
71.463 sec,0,0,0,0,0,0,0
71.471 sec,0,0,0,0,0,0,0
71.48 sec,0,0,0,0,0,0,0
71.488 sec,0,0,0,0,0,0,0
71.496 sec,0,0,0,0,0,0,0
71.505 sec,0,0,0,0,0,0,0
71.513 sec,0,0,0,0,0,0,0
71.521 sec,0,0,0,0,0,0,0
71.53 sec,0,0,0,0,0,0,0
71.538 sec,0,0,0,0,0,0,0
71.546 sec,0,0,0,0,0,0,0
71.555 sec,0,0,0,0,0,0,0
71.563 sec,0,0,0,0,0,0,0
71.572 sec,0,0,0,0,0,0,0
71.58 sec,0,0,0,0,0,0,0
71.588 sec,0,0,0,0,0,0,0
71.597 sec,0,0,0,0,0,0,0
71.605 sec,0,0,0,0,0,0,0
71.613 sec,0,0,0,0,0,0,0
71.622 sec,0,0,0,0,0,0,0
71.63 sec,0,0,0,0,0,0,0
71.638 sec,0,0,0,0,0,0,0
71.647 sec,0,0,0,0,0,0,0
71.655 sec,0,0,0,0,0,0,0
71.663 sec,0,0,0,0,0,0,0
71.672 sec,0,0,0,0,0,0,0
71.68 sec,0,0,0,0,0,0,0
71.688 sec,0,0,0,0,0,0,0
71.697 sec,0,0,0,0,0,0,0
71.705 sec,0,0,0,0,0,0,0
71.713 sec,0,0,0,0,0,0,0
71.722 sec,0,0,0,0,0,0,0
71.73 sec,0,0,0,0,0,0,0
71.738 sec,0,0,0,0,0,0,0
71.747 sec,0,0,0,0,0,0,0
71.755 sec,0,0,0,0,0,0,0
71.763 sec,0,0,0,0,0,0,0
71.772 sec,0,0,0,0,0,0,0
71.78 sec,0,0,0,0,0,0,0
71.788 sec,0,0,0,0,0,0,0
71.797 sec,0,0,0,0,0,0,0
71.805 sec,0,0,0,0,0,0,0
71.813 sec,0,0,0,0,0,0,0
71.822 sec,0,0,0,0,0,0,0
71.83 sec,0,0,0,0,0,0,0
71.838 sec,0,0,0,0,0,0,0
71.847 sec,0,0,0,0,0,0,0
71.855 sec,0,0,0,0,0,0,0
71.863 sec,0,0,0,0,0,0,0
71.872 sec,0,0,0,0,0,0,0
71.88 sec,0,0,0,0,0,0,0
71.888 sec,0,0,0,0,0,0,0
71.897 sec,0,0,0,0,0,0,0
71.905 sec,0,0,0,0,0,0,0
71.914 sec,0,0,0,0,0,0,0
71.922 sec,0,0,0,0,0,0,0
71.93 sec,0,0,0,0,0,0,0
71.939 sec,0,0,0,0,0,0,0
71.947 sec,0,0,0,0,0,0,0
71.955 sec,0,0,0,0,0,0,0
71.964 sec,0,0,0,0,0,0,0
71.972 sec,0,0,0,0,0,0,0
71.98 sec,0,0,0,0,0,0,0
71.989 sec,0,0,0,0,0,0,0
71.997 sec,0,0,0,0,0,0,0
72.005 sec,0,0,0,0,0,0,0
72.014 sec,0,0,0,0,0,0,0
72.022 sec,0,0,0,0,0,0,0
72.03 sec,0,0,0,0,0,0,0
72.039 sec,0,0,0,0,0,0,0
72.047 sec,0,0,0,0,0,0,0
72.055 sec,0,0,0,0,0,0,0
72.064 sec,0,0,0,0,0,0,0
72.072 sec,0,0,0,0,0,0,0
72.08 sec,0,0,0,0,0,0,0
72.089 sec,0,0,0,0,0,0,0
72.097 sec,0,0,0,0,0,0,0
72.105 sec,0,0,0,0,0,0,0
72.114 sec,0,0,0,0,0,0,0
72.122 sec,0,0,0,0,0,0,0
72.13 sec,0,0,0,0,0,0,0
72.139 sec,0,0,0,0,0,0,0
72.147 sec,0,0,0,0,0,0,0
72.155 sec,0,0,0,0,0,0,0
72.164 sec,0,0,0,0,0,0,0
72.172 sec,0,0,0,0,0,0,0
72.18 sec,0,0,0,0,0,0,0
72.189 sec,0,0,0,0,0,0,0
72.197 sec,0,0,0,0,0,0,0
72.205 sec,0,0,0,0,0,0,0
72.214 sec,0,0,0,0,0,0,0
72.222 sec,0,0,0,0,0,0,0
72.23 sec,0,0,0,0,0,0,0
72.239 sec,0,0,0,0,0,0,0
72.247 sec,0,0,0,0,0,0,0
72.256 sec,0,0,0,0,0,0,0
72.264 sec,0,0,0,0,0,0,0
72.272 sec,0,0,0,0,0,0,0
72.281 sec,0,0,0,0,0,0,0
72.289 sec,0,0,0,0,0,0,0
72.297 sec,0,0,0,0,0,0,0
72.306 sec,0,0,0,0,0,0,0
72.314 sec,0,0,0,0,0,0,0
72.322 sec,0,0,0,0,0,0,0
72.331 sec,0,0,0,0,0,0,0
72.339 sec,0,0,0,0,0,0,0
72.347 sec,0,0,0,0,0,0,0
72.356 sec,0,0,0,0,0,0,0
72.364 sec,0,0,0,0,0,0,0
72.372 sec,0,0,0,0,0,0,0
72.381 sec,0,0,0,0,0,0,0
72.389 sec,0,0,0,0,0,0,0
72.397 sec,0,0,0,0,0,0,0
72.406 sec,0,0,0,0,0,0,0
72.414 sec,0,0,0,0,0,0,0
72.422 sec,0,0,0,0,0,0,0
72.431 sec,0,0,0,0,0,0,0
72.439 sec,0,0,0,0,0,0,0
72.447 sec,0,0,0,0,0,0,0
72.456 sec,0,0,0,0,0,0,0
72.464 sec,0,0,0,0,0,0,0
72.472 sec,0,0,0,0,0,0,0
72.481 sec,0,0,0,0,0,0,0
72.489 sec,0,0,0,0,0,0,0
72.497 sec,0,0,0,0,0,0,0
72.506 sec,0,0,0,0,0,0,0
72.514 sec,0,0,0,0,0,0,0
72.522 sec,0,0,0,0,0,0,0
72.531 sec,0,0,0,0,0,0,0
72.539 sec,0,0,0,0,0,0,0
72.547 sec,0,0,0,0,0,0,0
72.556 sec,0,0,0,0,0,0,0
72.564 sec,0,0,0,0,0,0,0
72.573 sec,0,0,0,0,0,0,0
72.581 sec,0,0,0,0,0,0,0
72.589 sec,0,0,0,0,0,0,0
72.598 sec,0,0,0,0,0,0,0
72.606 sec,0,0,0,0,0,0,0
72.614 sec,0,0,0,0,0,0,0
72.623 sec,0,0,0,0,0,0,0
72.631 sec,0,0,0,0,0,0,0
72.639 sec,0,0,0,0,0,0,0
72.648 sec,0,0,0,0,0,0,0
72.656 sec,0,0,0,0,0,0,0
72.664 sec,0,0,0,0,0,0,0
72.673 sec,0,0,0,0,0,0,0
72.681 sec,0,0,0,0,0,0,0
72.689 sec,0,0,0,0,0,0,0
72.698 sec,0,0,0,0,0,0,0
72.706 sec,0,0,0,0,0,0,0
72.714 sec,0,0,0,0,0,0,0
72.723 sec,0,0,0,0,0,0,0
72.731 sec,0,0,0,0,0,0,0
72.739 sec,0,0,0,0,0,0,0
72.748 sec,0,0,0,0,0,0,0
72.756 sec,0,0,0,0,0,0,0
72.764 sec,0,0,0,0,0,0,0
72.773 sec,0,0,0,0,0,0,0
72.781 sec,0,0,0,0,0,0,0
72.789 sec,0,0,0,0,0,0,0
72.798 sec,0,0,0,0,0,0,0
72.806 sec,0,0,0,0,0,0,0
72.814 sec,0,0,0,0,0,0,0
72.823 sec,0,0,0,0,0,0,0
72.831 sec,0,0,0,0,0,0,0
72.839 sec,0,0,0,0,0,0,0
72.848 sec,0,0,0,0,0,0,0
72.856 sec,0,0,0,0,0,0,0
72.864 sec,0,0,0,0,0,0,0
72.873 sec,0,0,0,0,0,0,0
72.881 sec,0,0,0,0,0,0,0
72.889 sec,0,0,0,0,0,0,0
72.898 sec,0,0,0,0,0,0,0
72.906 sec,0,0,0,0,0,0,0
72.915 sec,0,0,0,0,0,0,0
72.923 sec,0,0,0,0,0,0,0
72.931 sec,0,0,0,0,0,0,0
72.94 sec,0,0,0,0,0,0,0
72.948 sec,0,0,0,0,0,0,0
72.956 sec,0,0,0,0,0,0,0
72.965 sec,0,0,0,0,0,0,0
72.973 sec,0,0,0,0,0,0,0
72.981 sec,0,0,0,0,0,0,0
72.99 sec,0,0,0,0,0,0,0
72.998 sec,0,0,0,0,0,0,0
73.006 sec,0,0,0,0,0,0,0
73.015 sec,0,0,0,0,0,0,0
73.023 sec,0,0,0,0,0,0,0
73.031 sec,0,0,0,0,0,0,0
73.04 sec,0,0,0,0,0,0,0
73.048 sec,0,0,0,0,0,0,0
73.056 sec,0,0,0,0,0,0,0
73.065 sec,0,0,0,0,0,0,0
73.073 sec,0,0,0,0,0,0,0
73.081 sec,0,0,0,0,0,0,0
73.09 sec,0,0,0,0,0,0,0
73.098 sec,0,0,0,0,0,0,0
73.106 sec,0,0,0,0,0,0,0
73.115 sec,0,0,0,0,0,0,0
73.123 sec,0,0,0,0,0,0,0
73.131 sec,0,0,0,0,0,0,0
73.14 sec,0,0,0,0,0,0,0
73.148 sec,0,0,0,0,0,0,0
73.156 sec,0,0,0,0,0,0,0
73.165 sec,0,0,0,0,0,0,0
73.173 sec,0,0,0,0,0,0,0
73.181 sec,0,0,0,0,0,0,0
73.19 sec,0,0,0,0,0,0,0
73.198 sec,0,0,0,0,0,0,0
73.206 sec,0,0,0,0,0,0,0
73.215 sec,0,0,0,0,0,0,0
73.223 sec,0,0,0,0,0,0,0
73.231 sec,0,0,0,0,0,0,0
73.24 sec,0,0,0,0,0,0,0
73.248 sec,0,0,0,0,0,0,0
73.257 sec,0,0,0,0,0,0,0
73.265 sec,0,0,0,0,0,0,0
73.273 sec,0,0,0,0,0,0,0
73.282 sec,0,0,0,0,0,0,0
73.29 sec,0,0,0,0,0,0,0
73.298 sec,0,0,0,0,0,0,0
73.307 sec,0,0,0,0,0,0,0
73.315 sec,0,0,0,0,0,0,0
73.323 sec,0,0,0,0,0,0,0
73.332 sec,0,0,0,0,0,0,0
73.34 sec,0,0,0,0,0,0,0
73.348 sec,0,0,0,0,0,0,0
73.357 sec,0,0,0,0,0,0,0
73.365 sec,0,0,0,0,0,0,0
73.373 sec,0,0,0,0,0,0,0
73.382 sec,0,0,0,0,0,0,0
73.39 sec,0,0,0,0,0,0,0
73.398 sec,0,0,0,0,0,0,0
73.407 sec,0,0,0,0,0,0,0
73.415 sec,0,0,0,0,0,0,0
73.423 sec,0,0,0,0,0,0,0
73.432 sec,0,0,0,0,0,0,0
73.44 sec,0,0,0,0,0,0,0
73.448 sec,0,0,0,0,0,0,0
73.457 sec,0,0,0,0,0,0,0
73.465 sec,0,0,0,0,0,0,0
73.473 sec,0,0,0,0,0,0,0
73.482 sec,0,0,0,0,0,0,0
73.49 sec,0,0,0,0,0,0,0
73.498 sec,0,0,0,0,0,0,0
73.507 sec,0,0,0,0,0,0,0
73.515 sec,0,0,0,0,0,0,0
73.523 sec,0,0,0,0,0,0,0
73.532 sec,0,0,0,0,0,0,0
73.54 sec,0,0,0,0,0,0,0
73.548 sec,0,0,0,0,0,0,0
73.557 sec,0,0,0,0,0,0,0
73.565 sec,0,0,0,0,0,0,0
73.574 sec,0,0,0,0,0,0,0
73.582 sec,0,0,0,0,0,0,0
73.59 sec,0,0,0,0,0,0,0
73.599 sec,0,0,0,0,0,0,0
73.607 sec,0,0,0,0,0,0,0
73.615 sec,0,0,0,0,0,0,0
73.624 sec,0,0,0,0,0,0,0
73.632 sec,0,0,0,0,0,0,0
73.64 sec,0,0,0,0,0,0,0
73.649 sec,0,0,0,0,0,0,0
73.657 sec,0,0,0,0,0,0,0
73.665 sec,0,0,0,0,0,0,0
73.674 sec,0,0,0,0,0,0,0
73.682 sec,0,0,0,0,0,0,0
73.69 sec,0,0,0,0,0,0,0
73.699 sec,0,0,0,0,0,0,0
73.707 sec,0,0,0,0,0,0,0
73.715 sec,0,0,0,0,0,0,0
73.724 sec,0,0,0,0,0,0,0
73.732 sec,0,0,0,0,0,0,0
73.74 sec,0,0,0,0,0,0,0
73.749 sec,0,0,0,0,0,0,0
73.757 sec,0,0,0,0,0,0,0
73.765 sec,0,0,0,0,0,0,0
73.774 sec,0,0,0,0,0,0,0
73.782 sec,0,0,0,0,0,0,0
73.79 sec,0,0,0,0,0,0,0
73.799 sec,0,0,0,0,0,0,0
73.807 sec,0,0,0,0,0,0,0
73.815 sec,0,0,0,0,0,0,0
73.824 sec,0,0,0,0,0,0,0
73.832 sec,0,0,0,0,0,0,0
73.84 sec,0,0,0,0,0,0,0
73.849 sec,0,0,0,0,0,0,0
73.857 sec,0,0,0,0,0,0,0
73.865 sec,0,0,0,0,0,0,0
73.874 sec,0,0,0,0,0,0,0
73.882 sec,0,0,0,0,0,0,0
73.89 sec,0,0,0,0,0,0,0
73.899 sec,0,0,0,0,0,0,0
73.907 sec,0,0,0,0,0,0,0
73.916 sec,0,0,0,0,0,0,0
73.924 sec,0,0,0,0,0,0,0
73.932 sec,0,0,0,0,0,0,0
73.941 sec,0,0,0,0,0,0,0
73.949 sec,0,0,0,0,0,0,0
73.957 sec,0,0,0,0,0,0,0
73.966 sec,0,0,0,0,0,0,0
73.974 sec,0,0,0,0,0,0,0
73.982 sec,0,0,0,0,0,0,0
73.991 sec,0,0,0,0,0,0,0
73.999 sec,0,0,0,0,0,0,0
74.007 sec,0,0,0,0,0,0,0
74.016 sec,0,0,0,0,0,0,0
74.024 sec,0,0,0,0,0,0,0
74.032 sec,0,0,0,0,0,0,0
74.041 sec,0,0,0,0,0,0,0
74.049 sec,0,0,0,0,0,0,0
74.057 sec,0,0,0,0,0,0,0
74.066 sec,0,0,0,0,0,0,0
74.074 sec,0,0,0,0,0,0,0
74.082 sec,0,0,0,0,0,0,0
74.091 sec,0,0,0,0,0,0,0
74.099 sec,0,0,0,0,0,0,0
74.107 sec,0,0,0,0,0,0,0
74.116 sec,0,0,0,0,0,0,0
74.124 sec,0,0,0,0,0,0,0
74.132 sec,0,0,0,0,0,0,0
74.141 sec,0,0,0,0,0,0,0
74.149 sec,0,0,0,0,0,0,0
74.157 sec,0,0,0,0,0,0,0
74.166 sec,0,0,0,0,0,0,0
74.174 sec,0,0,0,0,0,0,0
74.182 sec,0,0,0,0,0,0,0
74.191 sec,0,0,0,0,0,0,0
74.199 sec,0,0,0,0,0,0,0
74.207 sec,0,0,0,0,0,0,0
74.216 sec,0,0,0,0,0,0,0
74.224 sec,0,0,0,0,0,0,0
74.232 sec,0,0,0,0,0,0,0
74.241 sec,0,0,0,0,0,0,0
74.249 sec,0,0,0,0,0,0,0
74.258 sec,0,0,0,0,0,0,0
74.266 sec,0,0,0,0,0,0,0
74.274 sec,0,0,0,0,0,0,0
74.283 sec,0,0,0,0,0,0,0
74.291 sec,0,0,0,0,0,0,0
74.299 sec,0,0,0,0,0,0,0
74.308 sec,0,0,0,0,0,0,0
74.316 sec,0,0,0,0,0,0,0
74.324 sec,0,0,0,0,0,0,0
74.333 sec,0,0,0,0,0,0,0
74.341 sec,0,0,0,0,0,0,0
74.349 sec,0,0,0,0,0,0,0
74.358 sec,0,0,0,0,0,0,0
74.366 sec,0,0,0,0,0,0,0
74.374 sec,0,0,0,0,0,0,0
74.383 sec,0,0,0,0,0,0,0
74.391 sec,0,0,0,0,0,0,0
74.399 sec,0,0,0,0,0,0,0
74.408 sec,0,0,0,0,0,0,0
74.416 sec,0,0,0,0,0,0,0
74.424 sec,0,0,0,0,0,0,0
74.433 sec,0,0,0,0,0,0,0
74.441 sec,0,0,0,0,0,0,0
74.449 sec,0,0,0,0,0,0,0
74.458 sec,0,0,0,0,0,0,0
74.466 sec,0,0,0,0,0,0,0
74.474 sec,0,0,0,0,0,0,0
74.483 sec,0,0,0,0,0,0,0
74.491 sec,0,0,0,0,0,0,0
74.499 sec,0,0,0,0,0,0,0
74.508 sec,0,0,0,0,0,0,0
74.516 sec,0,0,0,0,0,0,0
74.524 sec,0,0,0,0,0,0,0
74.533 sec,0,0,0,0,0,0,0
74.541 sec,0,0,0,0,0,0,0
74.549 sec,0,0,0,0,0,0,0
74.558 sec,0,0,0,0,0,0,0
74.566 sec,0,0,0,0,0,0,0
74.575 sec,0,0,0,0,0,0,0
74.583 sec,0,0,0,0,0,0,0
74.591 sec,0,0,0,0,0,0,0
74.6 sec,0,0,0,0,0,0,0
74.608 sec,0,0,0,0,0,0,0
74.616 sec,0,0,0,0,0,0,0
74.625 sec,0,0,0,0,0,0,0
74.633 sec,0,0,0,0,0,0,0
74.641 sec,0,0,0,0,0,0,0
74.65 sec,0,0,0,0,0,0,0
74.658 sec,0,0,0,0,0,0,0
74.666 sec,0,0,0,0,0,0,0
74.675 sec,0,0,0,0,0,0,0
74.683 sec,0,0,0,0,0,0,0
74.691 sec,0,0,0,0,0,0,0
74.7 sec,0,0,0,0,0,0,0
74.708 sec,0,0,0,0,0,0,0
74.716 sec,0,0,0,0,0,0,0
74.725 sec,0,0,0,0,0,0,0
74.733 sec,0,0,0,0,0,0,0
74.741 sec,0,0,0,0,0,0,0
74.75 sec,0,0,0,0,0,0,0
74.758 sec,0,0,0,0,0,0,0
74.766 sec,0,0,0,0,0,0,0
74.775 sec,0,0,0,0,0,0,0
74.783 sec,0,0,0,0,0,0,0
74.791 sec,0,0,0,0,0,0,0
74.8 sec,0,0,0,0,0,0,0
74.808 sec,0,0,0,0,0,0,0
74.816 sec,0,0,0,0,0,0,0
74.825 sec,0,0,0,0,0,0,0
74.833 sec,0,0,0,0,0,0,0
74.841 sec,0,0,0,0,0,0,0
74.85 sec,0,0,0,0,0,0,0
74.858 sec,0,0,0,0,0,0,0
74.866 sec,0,0,0,0,0,0,0
74.875 sec,0,0,0,0,0,0,0
74.883 sec,0,0,0,0,0,0,0
74.891 sec,0,0,0,0,0,0,0
74.9 sec,0,0,0,0,0,0,0
74.908 sec,0,0,0,0,0,0,0
74.917 sec,0,0,0,0,0,0,0
74.925 sec,0,0,0,0,0,0,0
74.933 sec,0,0,0,0,0,0,0
