Time,still,wave,nearDrops,smallDrops,drops,useless,foam
16.633 sec,0,0,0,0,0,0,1
16.642 sec,0,0,0,0,0,0,1
16.65 sec,0,0,0,0,0,0,1
16.658 sec,0,0,0,0,0,0,1
16.667 sec,0,0,0,0,0,0,1
16.675 sec,0,0,0,0,0,0,1
16.683 sec,0,0,0,0,0,0,1
16.692 sec,0,0,0,0,0,0,1
16.7 sec,0,0,0,0,0,0,1
16.708 sec,0,0,0,0,0,0,1
16.717 sec,0,0,0,0,0,0,1
16.725 sec,0,0,0,0,0,0,1
16.733 sec,0,0,0,0,0,0,1
16.742 sec,0,0,0,0,0,0,1
16.75 sec,0,0,0,0,0,0,1
16.758 sec,0,0,0,0,0,0,1
16.767 sec,0,0,0,0,0,0,1
16.775 sec,0,0,0,0,0,0,1
16.783 sec,0,0,0,0,0,0,1
16.792 sec,0,0,0,0,0,0,1
16.8 sec,0,0,0,0,0,0,1
16.808 sec,0,0,0,0,0,0,1
16.817 sec,0,0,0,0,0,0,1
16.825 sec,0,0,0,0,0,0,1
16.833 sec,0,0,0,0,0,0,1
16.842 sec,0,0,0,0,0,0,1
16.85 sec,0,0,0,0,0,0,1
16.859 sec,0,0,0,0,0,0,1
16.867 sec,0,0,0,0,0,0,1
16.875 sec,0,0,0,0,0,0,1
16.884 sec,0,0,0,0,0,0,1
16.892 sec,0,0,0,0,0,0,1
16.9 sec,0,0,0,0,0,0,1
16.909 sec,0,0,0,0,0,0,1
16.917 sec,0,0,0,0,0,0,1
16.925 sec,0,0,0,0,0,0,1
16.934 sec,0,0,0,0,0,0,1
16.942 sec,0,0,0,0,0,0,1
16.95 sec,0,0,0,0,0,0,1
16.959 sec,0,0,0,0,0,0,1
16.967 sec,0,0,0,0,0,0,1
16.975 sec,0,0,0,0,0,0,1
16.984 sec,0,0,0,0,0,0,1
16.992 sec,0,0,0,0,0,0,1
17 sec,0,0,0,0,0,0,1
17.009 sec,0,0,0,0,0,0,1
17.017 sec,0,0,0,0,0,0,1
17.025 sec,0,0,0,0,0,0,1
17.034 sec,0,0,0,0,0,0,1
17.042 sec,0,0,0,0,0,0,1
17.05 sec,0,0,0,0,0,0,1
17.059 sec,0,0,0,0,0,0,1
17.067 sec,0,0,0,0,0,0,1
17.075 sec,0,0,0,0,0,0,1
17.084 sec,0,0,0,0,0,0,1
17.092 sec,0,0,0,0,0,0,1
17.1 sec,0,0,0,0,0,0,1
17.109 sec,0,0,0,0,0,0,1
17.117 sec,0,0,0,0,0,0,1
17.125 sec,0,0,0,0,0,0,1
17.134 sec,0,0,0,0,0,0,1
17.142 sec,0,0,0,0,0,0,1
17.15 sec,0,0,0,0,0,0,1
17.159 sec,0,0,0,0,0,0,1
17.167 sec,0,0,0,0,0,0,1
17.175 sec,0,0,0,0,0,0,1
17.184 sec,0,0,0,0,0,0,1
17.192 sec,0,0,0,0,0,0,1
17.201 sec,0,0,0,0,0,0,1
17.209 sec,0,0,0,0,0,0,1
17.217 sec,0,0,0,0,0,0,1
17.226 sec,0,0,0,0,0,0,1
17.234 sec,0,0,0,0,0,0,1
17.242 sec,0,0,0,0,0,0,1
17.251 sec,0,0,0,0,0,0,1
17.259 sec,0,0,0,0,0,0,1
17.267 sec,0,0,0,0,0,0,1
17.276 sec,0,0,0,0,0,0,1
17.284 sec,0,0,0,0,0,0,1
17.292 sec,0,0,0,0,0,0,1
17.301 sec,0,0,0,0,0,0,1
17.309 sec,0,0,0,0,0,0,1
17.317 sec,0,0,0,0,0,0,1
17.326 sec,0,0,0,0,0,0,1
17.334 sec,0,0,0,0,0,0,1
17.342 sec,0,0,0,0,0,0,1
17.351 sec,0,0,0,0,0,0,1
17.359 sec,0,0,0,0,0,0,1
17.367 sec,0,0,0,0,0,0,1
17.376 sec,0,0,0,0,0,0,1
17.384 sec,0,0,0,0,0,0,1
17.392 sec,0,0,0,0,0,0,1
17.401 sec,0,0,0,0,0,0,1
17.409 sec,0,0,0,0,0,0,1
17.417 sec,0,0,0,0,0,0,1
17.426 sec,0,0,0,0,0,0,1
17.434 sec,0,0,0,0,0,0,1
17.442 sec,0,0,0,0,0,0,1
17.451 sec,0,0,0,0,0,0,1
17.459 sec,0,0,0,0,0,0,1
17.467 sec,0,0,0,0,0,0,1
17.476 sec,0,0,0,0,0,0,1
17.484 sec,0,0,0,0,0,0,1
17.492 sec,0,0,0,0,0,0,1
17.501 sec,0,0,0,0,0,0,1
17.509 sec,0,0,0,0,0,0,1
17.518 sec,0,0,0,0,0,0,1
17.526 sec,0,0,0,0,0,0,1
17.534 sec,0,0,0,0,0,0,1
17.543 sec,0,0,0,0,0,0,1
17.551 sec,0,0,0,0,0,0,1
17.559 sec,0,0,0,0,0,0,1
17.568 sec,0,0,0,0,0,0,1
17.576 sec,0,0,0,0,0,0,1
17.584 sec,0,0,0,0,0,0,1
17.593 sec,0,0,0,0,0,0,1
17.601 sec,0,0,0,0,0,0,1
17.609 sec,0,0,0,0,0,0,1
17.618 sec,0,0,0,0,0,0,1
17.626 sec,0,0,0,0,0,0,1
17.634 sec,0,0,0,0,0,0,1
17.643 sec,0,0,0,0,0,0,1
17.651 sec,0,0,0,0,0,0,1
17.659 sec,0,0,0,0,0,0,1
17.668 sec,0,0,0,0,0,0,1
17.676 sec,0,0,0,0,0,0,1
17.684 sec,0,0,0,0,0,0,1
17.693 sec,0,0,0,0,0,0,1
17.701 sec,0,0,0,0,0,0,1
17.709 sec,0,0,0,0,0,0,1
17.718 sec,0,0,0,0,0,0,1
17.726 sec,0,0,0,0,0,0,1
17.734 sec,0,0,0,0,0,0,1
17.743 sec,0,0,0,0,0,0,1
17.751 sec,0,0,0,0,0,0,1
17.759 sec,0,0,0,0,0,0,1
17.768 sec,0,0,0,0,0,0,1
17.776 sec,0,0,0,0,0,0,1
17.784 sec,0,0,0,0,0,0,1
17.793 sec,0,0,0,0,0,0,1
17.801 sec,0,0,0,0,0,0,1
17.809 sec,0,0,0,0,0,0,1
17.818 sec,0,0,0,0,0,0,1
17.826 sec,0,0,0,0,0,0,1
17.834 sec,0,0,0,0,0,0,1
17.843 sec,0,0,0,0,0,0,1
17.851 sec,0,0,0,0,0,0,1
17.86 sec,0,0,0,0,0,0,1
17.868 sec,0,0,0,0,0,0,1
17.876 sec,0,0,0,0,0,0,1
17.885 sec,0,0,0,0,0,0,1
17.893 sec,0,0,0,0,0,0,1
17.901 sec,0,0,0,0,0,0,1
17.91 sec,0,0,0,0,0,0,1
17.918 sec,0,0,0,0,0,0,1
17.926 sec,0,0,0,0,0,0,1
17.935 sec,0,0,0,0,0,0,1
17.943 sec,0,0,0,0,0,0,1
17.951 sec,0,0,0,0,0,0,1
17.96 sec,0,0,0,0,0,0,1
17.968 sec,0,0,0,0,0,0,1
17.976 sec,0,0,0,0,0,0,1
17.985 sec,0,0,0,0,0,0,1
17.993 sec,0,0,0,0,0,0,1
18.001 sec,0,0,0,0,0,0,1
18.01 sec,0,0,0,0,0,0,1
18.018 sec,0,0,0,0,0,0,1
18.026 sec,0,0,0,0,0,0,1
18.035 sec,0,0,0,0,0,0,1
18.043 sec,0,0,0,0,0,0,1
18.051 sec,0,0,0,0,0,0,1
18.06 sec,0,0,0,0,0,0,1
18.068 sec,0,0,0,0,0,0,1
18.076 sec,0,0,0,0,0,0,1
18.085 sec,0,0,0,0,0,0,1
18.093 sec,0,0,0,0,0,0,1
18.101 sec,0,0,0,0,0,0,1
18.11 sec,0,0,0,0,0,0,1
18.118 sec,0,0,0,0,0,0,1
18.126 sec,0,0,0,0,0,0,1
18.135 sec,0,0,0,0,0,0,1
18.143 sec,0,0,0,0,0,0,1
18.151 sec,0,0,0,0,0,0,1
18.16 sec,0,0,0,0,0,0,1
18.168 sec,0,0,0,0,0,0,1
18.176 sec,0,0,0,0,0,0,1
18.185 sec,0,0,0,0,0,0,1
18.193 sec,0,0,0,0,0,0,1
18.202 sec,0,0,0,0,0,0,1
18.21 sec,0,0,0,0,0,0,1
18.218 sec,0,0,0,0,0,0,1
18.227 sec,0,0,0,0,0,0,1
18.235 sec,0,0,0,0,0,0,1
18.243 sec,0,0,0,0,0,0,1
18.252 sec,0,0,0,0,0,0,1
18.26 sec,0,0,0,0,0,0,1
18.268 sec,0,0,0,0,0,0,1
18.277 sec,0,0,0,0,0,0,1
18.285 sec,0,0,0,0,0,0,1
18.293 sec,0,0,0,0,0,0,1
18.302 sec,0,0,0,0,0,0,1
18.31 sec,0,0,0,0,0,0,1
18.318 sec,0,0,0,0,0,0,1
18.327 sec,0,0,0,0,0,0,1
18.335 sec,0,0,0,0,0,0,1
18.343 sec,0,0,0,0,0,0,1
18.352 sec,0,0,0,0,0,0,1
18.36 sec,0,0,0,0,0,0,1
18.368 sec,0,0,0,0,0,0,1
18.377 sec,0,0,0,0,0,0,1
18.385 sec,0,0,0,0,0,0,1
18.393 sec,0,0,0,0,0,0,1
18.402 sec,0,0,0,0,0,0,1
18.41 sec,0,0,0,0,0,0,1
18.418 sec,0,0,0,0,0,0,1
18.427 sec,0,0,0,0,0,0,1
18.435 sec,0,0,0,0,0,0,1
18.443 sec,0,0,0,0,0,0,1
18.452 sec,0,0,0,0,0,0,1
18.46 sec,0,0,0,0,0,0,1
18.468 sec,0,0,0,0,0,0,1
18.477 sec,0,0,0,0,0,0,1
18.485 sec,0,0,0,0,0,0,1
18.493 sec,0,0,0,0,0,0,1
18.502 sec,0,0,0,0,0,0,1
18.51 sec,0,0,0,0,0,0,1
18.519 sec,0,0,0,0,0,0,1
18.527 sec,0,0,0,0,0,0,1
18.535 sec,0,0,0,0,0,0,1
18.544 sec,0,0,0,0,0,0,1
18.552 sec,0,0,0,0,0,0,1
18.56 sec,0,0,0,0,0,0,1
18.569 sec,0,0,0,0,0,0,1
18.577 sec,0,0,0,0,0,0,1
18.585 sec,0,0,0,0,0,0,1
18.594 sec,0,0,0,0,0,0,1
18.602 sec,0,0,0,0,0,0,1
18.61 sec,0,0,0,0,0,0,1
18.619 sec,0,0,0,0,0,0,1
18.627 sec,0,0,0,0,0,0,1
18.635 sec,0,0,0,0,0,0,1
18.644 sec,0,0,0,0,0,0,1
18.652 sec,0,0,0,0,0,0,1
18.66 sec,0,0,0,0,0,0,1
18.669 sec,0,0,0,0,0,0,1
18.677 sec,0,0,0,0,0,0,1
18.685 sec,0,0,0,0,0,0,1
18.694 sec,0,0,0,0,0,0,1
18.702 sec,0,0,0,0,0,0,1
18.71 sec,0,0,0,0,0,0,1
18.719 sec,0,0,0,0,0,0,1
18.727 sec,0,0,0,0,0,0,1
18.735 sec,0,0,0,0,0,0,1
18.744 sec,0,0,0,0,0,0,1
18.752 sec,0,0,0,0,0,0,1
18.76 sec,0,0,0,0,0,0,1
18.769 sec,0,0,0,0,0,0,1
18.777 sec,0,0,0,0,0,0,1
18.785 sec,0,0,0,0,0,0,1
18.794 sec,0,0,0,0,0,0,1
18.802 sec,0,0,0,0,0,0,1
18.81 sec,0,0,0,0,0,0,1
18.819 sec,0,0,0,0,0,0,1
18.827 sec,0,0,0,0,0,0,1
18.835 sec,0,0,0,0,0,0,1
18.844 sec,0,0,0,0,0,0,1
18.852 sec,0,0,0,0,0,0,1
18.861 sec,0,0,0,0,0,0,1
18.869 sec,0,0,0,0,0,0,1
18.877 sec,0,0,0,0,0,0,1
18.886 sec,0,0,0,0,0,0,1
18.894 sec,0,0,0,0,0,0,1
18.902 sec,0,0,0,0,0,0,1
18.911 sec,0,0,0,0,0,0,1
18.919 sec,0,0,0,0,0,0,1
18.927 sec,0,0,0,0,0,0,1
18.936 sec,0,0,0,0,0,0,1
18.944 sec,0,0,0,0,0,0,1
18.952 sec,0,0,0,0,0,0,1
18.961 sec,0,0,0,0,0,0,1
18.969 sec,0,0,0,0,0,0,1
18.977 sec,0,0,0,0,0,0,1
18.986 sec,0,0,0,0,0,0,1
18.994 sec,0,0,0,0,0,0,1
19.002 sec,0,0,0,0,0,0,1
19.011 sec,0,0,0,0,0,0,1
19.019 sec,0,0,0,0,0,0,1
19.027 sec,0,0,0,0,0,0,1
19.036 sec,0,0,0,0,0,0,1
19.044 sec,0,0,0,0,0,0,1
19.052 sec,0,0,0,0,0,0,1
19.061 sec,0,0,0,0,0,0,1
19.069 sec,0,0,0,0,0,0,1
19.077 sec,0,0,0,0,0,0,1
19.086 sec,0,0,0,0,0,0,1
19.094 sec,0,0,0,0,0,0,1
19.102 sec,0,0,0,0,0,0,1
19.111 sec,0,0,0,0,0,0,1
19.119 sec,0,0,0,0,0,0,1
19.127 sec,0,0,0,0,0,0,1
19.136 sec,0,0,0,0,0,0,1
19.144 sec,0,0,0,0,0,0,1
19.152 sec,0,0,0,0,0,0,1
19.161 sec,0,0,0,0,0,0,1
19.169 sec,0,0,0,0,0,0,1
19.177 sec,0,0,0,0,0,0,1
19.186 sec,0,0,0,0,0,0,1
19.194 sec,0,0,0,0,0,0,1
19.203 sec,0,0,0,0,0,0,1
19.211 sec,0,0,0,0,0,0,1
19.219 sec,0,0,0,0,0,0,1
19.228 sec,0,0,0,0,0,0,1
19.236 sec,0,0,0,0,0,0,1
19.244 sec,0,0,0,0,0,0,1
19.253 sec,0,0,0,0,0,0,1
19.261 sec,0,0,0,0,0,0,1
19.269 sec,0,0,0,0,0,0,1
19.278 sec,0,0,0,0,0,0,1
19.286 sec,0,0,0,0,0,0,1
19.294 sec,0,0,0,0,0,0,1
19.303 sec,0,0,0,0,0,0,1
19.311 sec,0,0,0,0,0,0,1
19.319 sec,0,0,0,0,0,0,1
19.328 sec,0,0,0,0,0,0,1
19.336 sec,0,0,0,0,0,0,1
19.344 sec,0,0,0,0,0,0,1
19.353 sec,0,0,0,0,0,0,1
19.361 sec,0,0,0,0,0,0,1
19.369 sec,0,0,0,0,0,0,1
19.378 sec,0,0,0,0,0,0,1
19.386 sec,0,0,0,0,0,0,1
19.394 sec,0,0,0,0,0,0,1
19.403 sec,0,0,0,0,0,0,1
19.411 sec,0,0,0,0,0,0,1
19.419 sec,0,0,0,0,0,0,1
19.428 sec,0,0,0,0,0,0,1
19.436 sec,0,0,0,0,0,0,1
19.444 sec,0,0,0,0,0,0,1
19.453 sec,0,0,0,0,0,0,1
19.461 sec,0,0,0,0,0,0,1
19.469 sec,0,0,0,0,0,0,1
19.478 sec,0,0,0,0,0,0,1
19.486 sec,0,0,0,0,0,0,1
19.494 sec,0,0,0,0,0,0,1
19.503 sec,0,0,0,0,0,0,1
19.511 sec,0,0,0,0,0,0,1
19.52 sec,0,0,0,0,0,0,1
19.528 sec,0,0,0,0,0,0,1
19.536 sec,0,0,0,0,0,0,1
19.545 sec,0,0,0,0,0,0,1
19.553 sec,0,0,0,0,0,0,1
19.561 sec,0,0,0,0,0,0,1
19.57 sec,0,0,0,0,0,0,1
19.578 sec,0,0,0,0,0,0,1
19.586 sec,0,0,0,0,0,0,1
19.595 sec,0,0,0,0,0,0,1
19.603 sec,0,0,0,0,0,0,1
19.611 sec,0,0,0,0,0,0,1
19.62 sec,0,0,0,0,0,0,1
19.628 sec,0,0,0,0,0,0,1
19.636 sec,0,0,0,0,0,0,1
19.645 sec,0,0,0,0,0,0,1
19.653 sec,0,0,0,0,0,0,1
19.661 sec,0,0,0,0,0,0,1
19.67 sec,0,0,0,0,0,0,1
19.678 sec,0,0,0,0,0,0,1
19.686 sec,0,0,0,0,0,0,1
19.695 sec,0,0,0,0,0,0,1
19.703 sec,0,0,0,0,0,0,1
19.711 sec,0,0,0,0,0,0,1
19.72 sec,0,0,0,0,0,0,1
19.728 sec,0,0,0,0,0,0,1
19.736 sec,0,0,0,0,0,0,1
19.745 sec,0,0,0,0,0,0,1
19.753 sec,0,0,0,0,0,0,1
19.761 sec,0,0,0,0,0,0,1
19.77 sec,0,0,0,0,0,0,1
19.778 sec,0,0,0,0,0,0,1
19.786 sec,0,0,0,0,0,0,1
19.795 sec,0,0,0,0,0,0,1
19.803 sec,0,0,0,0,0,0,1
19.811 sec,0,0,0,0,0,0,1
19.82 sec,0,0,0,0,0,0,1
19.828 sec,0,0,0,0,0,0,1
19.836 sec,0,0,0,0,0,0,1
19.845 sec,0,0,0,0,0,0,1
19.853 sec,0,0,0,0,0,0,1
19.862 sec,0,0,0,0,0,0,1
19.87 sec,0,0,0,0,0,0,1
19.878 sec,0,0,0,0,0,0,1
19.887 sec,0,0,0,0,0,0,1
19.895 sec,0,0,0,0,0,0,1
19.903 sec,0,0,0,0,0,0,1
19.912 sec,0,0,0,0,0,0,1
19.92 sec,0,0,0,0,0,0,1
19.928 sec,0,0,0,0,0,0,1
19.937 sec,0,0,0,0,0,0,1
19.945 sec,0,0,0,0,0,0,1
19.953 sec,0,0,0,0,0,0,1
19.962 sec,0,0,0,0,0,0,1
19.97 sec,0,0,0,0,0,0,1
19.978 sec,0,0,0,0,0,0,1
19.987 sec,0,0,0,0,0,0,1
19.995 sec,0,0,0,0,0,0,1
20.003 sec,0,0,0,0,0,0,1
20.012 sec,0,0,0,0,0,0,1
20.02 sec,0,0,0,0,0,0,1
20.028 sec,0,0,0,0,0,0,1
20.037 sec,0,0,0,0,0,0,1
20.045 sec,0,0,0,0,0,0,1
20.053 sec,0,0,0,0,0,0,1
20.062 sec,0,0,0,0,0,0,1
20.07 sec,0,0,0,0,0,0,1
20.078 sec,0,0,0,0,0,0,1
20.087 sec,0,0,0,0,0,0,1
20.095 sec,0,0,0,0,0,0,1
20.103 sec,0,0,0,0,0,0,1
20.112 sec,0,0,0,0,0,0,1
20.12 sec,0,0,0,0,0,0,1
20.128 sec,0,0,0,0,0,0,1
20.137 sec,0,0,0,0,0,0,1
20.145 sec,0,0,0,0,0,0,1
20.153 sec,0,0,0,0,0,0,1
20.162 sec,0,0,0,0,0,0,1
20.17 sec,0,0,0,0,0,0,1
20.178 sec,0,0,0,0,0,0,1
20.187 sec,0,0,0,0,0,0,1
20.195 sec,0,0,0,0,0,0,1
20.204 sec,0,0,0,0,0,0,1
20.212 sec,0,0,0,0,0,0,1
20.22 sec,0,0,0,0,0,0,1
20.229 sec,0,0,0,0,0,0,1
20.237 sec,0,0,0,0,0,0,1
20.245 sec,0,0,0,0,0,0,1
20.254 sec,0,0,0,0,0,0,1
20.262 sec,0,0,0,0,0,0,1
20.27 sec,0,0,0,0,0,0,1
20.279 sec,0,0,0,0,0,0,1
20.287 sec,0,0,0,0,0,0,1
20.295 sec,0,0,0,0,0,0,1
20.304 sec,0,0,0,0,0,0,1
20.312 sec,0,0,0,0,0,0,1
20.32 sec,0,0,0,0,0,0,1
20.329 sec,0,0,0,0,0,0,1
20.337 sec,0,0,0,0,0,0,1
20.345 sec,0,0,0,0,0,0,1
20.354 sec,0,0,0,0,0,0,1
20.362 sec,0,0,0,0,0,0,1
20.37 sec,0,0,0,0,0,0,1
20.379 sec,0,0,0,0,0,0,1
20.387 sec,0,0,0,0,0,0,1
20.395 sec,0,0,0,0,0,0,1
20.404 sec,0,0,0,0,0,0,1
20.412 sec,0,0,0,0,0,0,1
20.42 sec,0,0,0,0,0,0,1
20.429 sec,0,0,0,0,0,0,1
20.437 sec,0,0,0,0,0,0,1
20.445 sec,0,0,0,0,0,0,1
20.454 sec,0,0,0,0,0,0,1
20.462 sec,0,0,0,0,0,0,1
20.47 sec,0,0,0,0,0,0,1
20.479 sec,0,0,0,0,0,0,1
20.487 sec,0,0,0,0,0,0,1
20.495 sec,0,0,0,0,0,0,1
20.504 sec,0,0,0,0,0,0,1
20.512 sec,0,0,0,0,0,0,1
20.521 sec,0,0,0,0,0,0,1
20.529 sec,0,0,0,0,0,0,1
20.537 sec,0,0,0,0,0,0,1
20.546 sec,0,0,0,0,0,0,1
20.554 sec,0,0,0,0,0,0,1
20.562 sec,0,0,0,0,0,0,1
20.571 sec,0,0,0,0,0,0,1
20.579 sec,0,0,0,0,0,0,1
20.587 sec,0,0,0,0,0,0,1
20.596 sec,0,0,0,0,0,0,1
20.604 sec,0,0,0,0,0,0,1
20.612 sec,0,0,0,0,0,0,1
20.621 sec,0,0,0,0,0,0,1
20.629 sec,0,0,0,0,0,0,1
20.637 sec,0,0,0,0,0,0,1
20.646 sec,0,0,0,0,0,0,1
20.654 sec,0,0,0,0,0,0,1
20.662 sec,0,0,0,0,0,0,1
20.671 sec,0,0,0,0,0,0,1
20.679 sec,0,0,0,0,0,0,1
20.687 sec,0,0,0,0,0,0,1
20.696 sec,0,0,0,0,0,0,1
20.704 sec,0,0,0,0,0,0,1
20.712 sec,0,0,0,0,0,0,1
20.721 sec,0,0,0,0,0,0,1
20.729 sec,0,0,0,0,0,0,1
20.737 sec,0,0,0,0,0,0,1
20.746 sec,0,0,0,0,0,0,1
20.754 sec,0,0,0,0,0,0,1
20.762 sec,0,0,0,0,0,0,1
20.771 sec,0,0,0,0,0,0,1
20.779 sec,0,0,0,0,0,0,1
20.787 sec,0,0,0,0,0,0,1
20.796 sec,0,0,0,0,0,0,1
20.804 sec,0,0,0,0,0,0,1
20.812 sec,0,0,0,0,0,0,1
20.821 sec,0,0,0,0,0,0,1
20.829 sec,0,0,0,0,0,0,1
20.837 sec,0,0,0,0,0,0,1
20.846 sec,0,0,0,0,0,0,1
20.854 sec,0,0,0,0,0,0,1
20.863 sec,0,0,0,0,0,0,1
20.871 sec,0,0,0,0,0,0,1
20.879 sec,0,0,0,0,0,0,1
20.888 sec,0,0,0,0,0,0,1
20.896 sec,0,0,0,0,0,0,1
20.904 sec,0,0,0,0,0,0,1
20.913 sec,0,0,0,0,0,0,1
20.921 sec,0,0,0,0,0,0,1
20.929 sec,0,0,0,0,0,0,1
20.938 sec,0,0,0,0,0,0,1
20.946 sec,0,0,0,0,0,0,1
20.954 sec,0,0,0,0,0,0,1
20.963 sec,0,0,0,0,0,0,1
20.971 sec,0,0,0,0,0,0,1
20.979 sec,0,0,0,0,0,0,1
20.988 sec,0,0,0,0,0,0,1
20.996 sec,0,0,0,0,0,0,1
21.004 sec,0,0,0,0,0,0,1
21.013 sec,0,0,0,0,0,0,1
21.021 sec,0,0,0,0,0,0,1
21.029 sec,0,0,0,0,0,0,1
21.038 sec,0,0,0,0,0,0,1
21.046 sec,0,0,0,0,0,0,1
21.054 sec,0,0,0,0,0,0,1
21.063 sec,0,0,0,0,0,0,1
21.071 sec,0,0,0,0,0,0,1
21.079 sec,0,0,0,0,0,0,1
21.088 sec,0,0,0,0,0,0,1
21.096 sec,0,0,0,0,0,0,1
21.104 sec,0,0,0,0,0,0,1
21.113 sec,0,0,0,0,0,0,1
21.121 sec,0,0,0,0,0,0,1
21.129 sec,0,0,0,0,0,0,1
21.138 sec,0,0,0,0,0,0,1
21.146 sec,0,0,0,0,0,0,1
21.154 sec,0,0,0,0,0,0,1
21.163 sec,0,0,0,0,0,0,1
21.171 sec,0,0,0,0,0,0,1
21.179 sec,0,0,0,0,0,0,1
21.188 sec,0,0,0,0,0,0,1
21.196 sec,0,0,0,0,0,0,1
21.205 sec,0,0,0,0,0,0,1
21.213 sec,0,0,0,0,0,0,1
21.221 sec,0,0,0,0,0,0,1
21.23 sec,0,0,0,0,0,0,1
21.238 sec,0,0,0,0,0,0,1
21.246 sec,0,0,0,0,0,0,1
21.255 sec,0,0,0,0,0,0,1
21.263 sec,0,0,0,0,0,0,1
21.271 sec,0,0,0,0,0,0,1
21.28 sec,0,0,0,0,0,0,1
21.288 sec,0,0,0,0,0,0,1
21.296 sec,0,0,0,0,0,0,1
21.305 sec,0,0,0,0,0,0,1
21.313 sec,0,0,0,0,0,0,1
21.321 sec,0,0,0,0,0,0,1
21.33 sec,0,0,0,0,0,0,1
21.338 sec,0,0,0,0,0,0,1
21.346 sec,0,0,0,0,0,0,1
21.355 sec,0,0,0,0,0,0,1
21.363 sec,0,0,0,0,0,0,1
21.371 sec,0,0,0,0,0,0,1
21.38 sec,0,0,0,0,0,0,1
21.388 sec,0,0,0,0,0,0,1
21.396 sec,0,0,0,0,0,0,1
21.405 sec,0,0,0,0,0,0,1
21.413 sec,0,0,0,0,0,0,1
21.421 sec,0,0,0,0,0,0,1
21.43 sec,0,0,0,0,0,0,1
21.438 sec,0,0,0,0,0,0,1
21.446 sec,0,0,0,0,0,0,1
21.455 sec,0,0,0,0,0,0,1
21.463 sec,0,0,0,0,0,0,1
21.471 sec,0,0,0,0,0,0,1
21.48 sec,0,0,0,0,0,0,1
21.488 sec,0,0,0,0,0,0,1
21.496 sec,0,0,0,0,0,0,1
21.505 sec,0,0,0,0,0,0,1
21.513 sec,0,0,0,0,0,0,1
21.522 sec,0,0,0,0,0,0,1
21.53 sec,0,0,0,0,0,0,1
21.538 sec,0,0,0,0,0,0,1
21.547 sec,0,0,0,0,0,0,1
21.555 sec,0,0,0,0,0,0,1
21.563 sec,0,0,0,0,0,0,1
21.572 sec,0,0,0,0,0,0,1
21.58 sec,0,0,0,0,0,0,1
21.588 sec,0,0,0,0,0,0,1
21.597 sec,0,0,0,0,0,0,1
21.605 sec,0,0,0,0,0,0,1
21.613 sec,0,0,0,0,0,0,1
21.622 sec,0,0,0,0,0,0,1
21.63 sec,0,0,0,0,0,0,1
21.638 sec,0,0,0,0,0,0,1
21.647 sec,0,0,0,0,0,0,1
21.655 sec,0,0,0,0,0,0,1
21.663 sec,0,0,0,0,0,0,1
21.672 sec,0,0,0,0,0,0,1
21.68 sec,0,0,0,0,0,0,1
21.688 sec,0,0,0,0,0,0,1
21.697 sec,0,0,0,0,0,0,1
21.705 sec,0,0,0,0,0,0,1
21.713 sec,0,0,0,0,0,0,1
21.722 sec,0,0,0,0,0,0,1
21.73 sec,0,0,0,0,0,0,1
21.738 sec,0,0,0,0,0,0,1
21.747 sec,0,0,0,0,0,0,1
21.755 sec,0,0,0,0,0,0,1
21.763 sec,0,0,0,0,0,0,1
21.772 sec,0,0,0,0,0,0,1
21.78 sec,0,0,0,0,0,0,1
21.788 sec,0,0,0,0,0,0,1
21.797 sec,0,0,0,0,0,0,1
21.805 sec,0,0,0,0,0,0,1
21.813 sec,0,0,0,0,0,0,1
21.822 sec,0,0,0,0,0,0,1
21.83 sec,0,0,0,0,0,0,1
21.838 sec,0,0,0,0,0,0,1
21.847 sec,0,0,0,0,0,0,1
21.855 sec,0,0,0,0,0,0,1
21.864 sec,0,0,0,0,0,0,1
21.872 sec,0,0,0,0,0,0,1
21.88 sec,0,0,0,0,0,0,1
21.889 sec,0,0,0,0,0,0,1
21.897 sec,0,0,0,0,0,0,1
21.905 sec,0,0,0,0,0,0,1
21.914 sec,0,0,0,0,0,0,1
21.922 sec,0,0,0,0,0,0,1
21.93 sec,0,0,0,0,0,0,1
21.939 sec,0,0,0,0,0,0,1
21.947 sec,0,0,0,0,0,0,1
21.955 sec,0,0,0,0,0,0,1
21.964 sec,0,0,0,0,0,0,1
21.972 sec,0,0,0,0,0,0,1
21.98 sec,0,0,0,0,0,0,1
21.989 sec,0,0,0,0,0,0,1
21.997 sec,0,0,0,0,0,0,1
22.005 sec,0,0,0,0,0,0,1
22.014 sec,0,0,0,0,0,0,1
22.022 sec,0,0,0,0,0,0,1
22.03 sec,0,0,0,0,0,0,1
22.039 sec,0,0,0,0,0,0,1
22.047 sec,0,0,0,0,0,0,1
22.055 sec,0,0,0,0,0,0,1
22.064 sec,0,0,0,0,0,0,1
22.072 sec,0,0,0,0,0,0,1
22.08 sec,0,0,0,0,0,0,1
22.089 sec,0,0,0,0,0,0,1
22.097 sec,0,0,0,0,0,0,1
22.105 sec,0,0,0,0,0,0,1
22.114 sec,0,0,0,0,0,0,1
22.122 sec,0,0,0,0,0,0,1
22.13 sec,0,0,0,0,0,0,1
22.139 sec,0,0,0,0,0,0,1
22.147 sec,0,0,0,0,0,0,1
22.155 sec,0,0,0,0,0,0,1
22.164 sec,0,0,0,0,0,0,1
22.172 sec,0,0,0,0,0,0,1
